"","Id","molecule","Molecule_type","Organism_Name","Species","Genus","Family","Length"
"8715","NC_048848.1","DNA","dsDNA","Butyrivibrio phage Arawn","Arawnvirus arawn","Arawnvirus","Unknown",31118
"8716","NC_040712.1","DNA","dsDNA-RT","Dioscorea nummularia-associated virus","Dioscovirus dioscoreae","Dioscovirus","Caulimoviridae",8139
"8717","NC_004167.1","DNA","dsDNA","Bacillus phage phi105","Spizizenvirus sv105","Spizizenvirus","Unknown",39325
"8718","NC_004664.2","DNA","dsDNA","Streptomyces phage phiBT1","Lomovskayavirus BT1","Lomovskayavirus","Unknown",41831
"8719","NC_028751.1","DNA","dsDNA","Mycobacterium phage Quico","Mycobacterium phage Quico","Cheoctovirus","Unknown",58671
"8720","NC_070944.1","DNA","dsDNA","Arthrobacter phage JEGGS","Arthrobacter phage JEGGS","Mudcatvirus","Unknown",58287
"8721","NC_026244.1","DNA","dsDNA","Rhynchobatus djiddensis polyomavirus 1","Etapolyomavirus rhyndjiddensis","Etapolyomavirus","Polyomaviridae",3962
"8722","NC_008317.1","DNA","ssDNA(+/-)","Siegesbeckia yellow vein Guangxi virus","Siegesbeckia yellow vein Guangxi virus","Begomovirus","Geminiviridae",2784
"8723","NC_075412.1","DNA","ssDNA(+/-)","Hollyhock yellow vein mosaic virus","Hollyhock yellow vein mosaic virus","Begomovirus","Geminiviridae",2750
"8724","NC_008911.1","DNA","dsDNA","Ichnoviriform fumiferanae","Ichnoviriform fumiferanae","Ichnoviriform","Polydnaviriformidae",3130
"8725","NC_076341.1","DNA","ssDNA","Finch associated genomovirus 5","Gemycircularvirus haeme1","Gemycircularvirus","Genomoviridae",2211
"8726","NC_004558.1","DNA","ssDNA(+/-)","Tomato leaf curl Gujarat virus","Tomato leaf curl Gujarat virus","Begomovirus","Geminiviridae",2757
"8727","NC_041881.1","DNA","dsDNA","Pseudomonas phage pf16","Chakrabartyvirus pf16","Chakrabartyvirus","Unknown",158136
"8728","NC_013094.1","DNA","ssDNA(+)","Faba bean necrotic stunt virus","Faba bean necrotic stunt virus","Nanovirus","Nanoviridae",1003
"8729","NC_023548.1","DNA","dsDNA","Citrobacter phage CR8","Caroctavirus CR8","Caroctavirus","Autographiviridae",39651
"8730","NC_023989.1","DNA","ssDNA(+/-)","Sugarcane white streak virus","Sugarcane white streak virus","Mastrevirus","Geminiviridae",2830
"8731","NC_026768.1","DNA","dsDNA","Bat polyomavirus 5a","Alphapolyomavirus dobsoniae","Alphapolyomavirus","Polyomaviridae",5075
"8732","NC_049375.1","DNA","dsDNA","Lactococcus phage i0139","Skunavirus i0139","Skunavirus","Unknown",29513
"8733","NC_007819.1","DNA","ssDNA(+)","Escherichia phage ID32","Alphatrevirus ID32","Alphatrevirus","Microviridae",6071
"8734","NC_022061.1","DNA","dsDNA","Mycobacterium phage KayaCho","Mycobacterium phage KayaCho","Julieunavirus","Unknown",70838
"8735","NC_051650.1","DNA","dsDNA","Mycobacterium phage DRBy19","Cheoctovirus DRBy19","Cheoctovirus","Unknown",58368
"8736","NC_022775.1","DNA","dsDNA","Lactobacillus phage phiJB","Lactobacillus phage phiJB","Unknown","Unknown",36969
"8737","NC_019549.1","DNA","dsDNA","Liberibacter phage SC1","Liberibacter phage SC1","Unknown","Unknown",40048
"8738","NC_017000.1","DNA","ssDNA(+/-)","Macroptilium yellow vein virus","Macroptilium yellow vein virus","Begomovirus","Geminiviridae",2656
"8739","NC_000872.1","DNA","dsDNA","Streptococcus phage Sfi21","Moineauvirus Sfi21","Moineauvirus","Aliceevansviridae",40739
"8740","NC_005356.1","DNA","dsDNA","Staphylococcus phage 77","Biseptimavirus bv77","Biseptimavirus","Unknown",41708
"8741","NC_021569.1","DNA","ssDNA(+)","Stenotrophomonas phage SMA7","Subteminivirus SMA7","Subteminivirus","Inoviridae",7069
"8742","NC_020068.1","DNA","dsDNA","Eidolon helvum polyomavirus 1","Alphapolyomavirus eidoli","Alphapolyomavirus","Polyomaviridae",5294
"8743","NC_047988.1","DNA","dsDNA","Microbacterium phage Metamorphoo","Metamorphoovirus metamorphoo","Metamorphoovirus","Unknown",54148
"8744","NC_047874.1","DNA","dsDNA","Pseudomonas phage Pf1 ERZ-2017","Ghunavirus Pf1ERZ2017","Ghunavirus","Autographiviridae",39195
"8745","NC_051656.1","DNA","dsDNA","Mycobacterium phage Fancypants","Cheoctovirus fancypants","Cheoctovirus","Unknown",60228
"8746","NC_054906.1","DNA","dsDNA","Enterobacteria phage RB18","Tequatrovirus RB18","Tequatrovirus","Straboviridae",166677
"8747","NC_026259.1","DNA","ssDNA","Sewage-associated circular DNA virus-17","Sewage-associated circular DNA virus-17","Unknown","Unknown",2077
"8748","NC_010812.1","DNA","ssDNA(+/-)","Ageratum yellow vein Hualian virus","Ageratum yellow vein Hualian virus","Begomovirus","Geminiviridae",2756
"8749","NC_048694.1","DNA","dsDNA","Klebsiella phage vB_Kpn_F48","Marfavirus F48","Marfavirus","Unknown",170764
"8750","NC_077069.1","DNA","ssDNA(+/-)","Broome densovirus 1","Broome densovirus 1","Unknown","Parvoviridae",5216
"8751","NC_048155.1","DNA","dsDNA","Streptomyces phage Lilbooboo","Vashvirus lilbooboo","Vashvirus","Unknown",41267
"8752","NC_073621.1","DNA","dsDNA","Pseudomonas phage vB_Paer_Ps12","Pseudomonas phage vB_Paer_Ps12","Pakpunavirus","Unknown",88705
"8753","NC_076272.1","DNA","ssDNA","Plant associated genomovirus 4","Gemyduguivirus macra1","Gemyduguivirus","Genomoviridae",2184
"8754","NC_030949.1","DNA","dsDNA","Clostridium phage phiCTC2A","Clostridium phage phiCTC2A","Unknown","Unknown",47020
"8755","NC_001515.2","DNA","dsDNA","Murine polyomavirus strain BG","Alphapolyomavirus muris","Alphapolyomavirus","Polyomaviridae",5307
"8756","NC_008722.1","DNA","dsDNA","Staphylococcus phage CNPH82","Rockefellervirus CNPH82","Rockefellervirus","Unknown",43420
"8757","NC_055887.1","DNA","dsDNA","uncultured phage cr271_1","Hacihdavirus animalis","Hacihdavirus","Intestiviridae",92815
"8758","NC_019716.1","DNA","dsDNA","Enterobacteria phage mEp460","Enterobacteria phage mEp460","Glaedevirus","Unknown",44510
"8759","NC_031113.1","DNA","dsDNA","Escherichia phage Gluttony","Escherichia phage Gluttony","Dhillonvirus","Unknown",44513
"8760","NC_038443.1","DNA","ssDNA(+/-)","Chino del tomate Amazonas virus","Chino del tomate Amazonas virus","Begomovirus","Geminiviridae",2615
"8761","NC_055777.1","DNA","dsDNA","Gordonia phage Nordenberg","Vividuovirus nordenberg","Vividuovirus","Unknown",57572
"8762","NC_038357.1","DNA","ssDNA(-)","Torque teno midi virus 10","Gammatorquevirus homidi10","Gammatorquevirus","Anelloviridae",3175
"8763","NC_028800.1","DNA","dsDNA","Klebsiella phage K5","Przondovirus K5","Przondovirus","Autographiviridae",41698
"8764","NC_003822.1","DNA","ssDNA(+/-)","Tobacco yellow dwarf virus","Tobacco yellow dwarf virus","Mastrevirus","Geminiviridae",2580
"8765","NC_029112.1","DNA","DNA","Ctenophore-associated circular genome 1","Ctenophore-associated circular genome 1","Unknown","Unknown",1210
"8766","NC_016763.1","DNA","dsDNA","Salmonella phage SE2","Jerseyvirus SE2","Jerseyvirus","Unknown",43221
"8767","NC_042122.1","DNA","dsDNA","Enterobacter phage Ec_L1","Eclunavirus EcL1","Eclunavirus","Drexlerviridae",51894
"8768","NC_042334.1","DNA","dsDNA","Mycobacterium phage Jeffabunny","Gladiatorvirus jeffabunny","Gladiatorvirus","Unknown",48963
"8769","NC_054727.1","DNA","dsDNA","Mycobacterium phage Phrappuccino","Phreappuccinovirus Phrappuccino","Phrappuccinovirus","Unknown",136361
"8770","NC_030901.1","DNA","dsDNA","Gordonia phage ClubL","Smoothievirus clubL","Smoothievirus","Unknown",92618
"8771","NC_012787.1","DNA","ssDNA(+/-)","Passionfruit severe leaf distortion virus","Passionfruit severe leaf distortion virus","Begomovirus","Geminiviridae",2644
"8772","NC_051602.1","DNA","dsDNA","Mycobacterium phage Shandong1","Unicornvirus shandong1","Unicornvirus","Unknown",60618
"8773","NC_071132.1","DNA","dsDNA","Klebsiella phage Geezett","Klebsiella phage Geezett","Jedunavirus","Unknown",50707
"8774","NC_038879.1","DNA","ssDNA(+/-)","Eupatorium yellow vein virus-[SOJ3]","Eupatorium yellow vein mosaic virus","Begomovirus","Geminiviridae",2778
"8775","NC_071140.1","DNA","dsDNA","Escherichia phage ZCEC13","Escherichia phage ZCEC13","Jedunavirus","Unknown",48021
"8776","NC_018835.1","DNA","dsDNA","Escherichia phage NJ01","Kuravirus NJ01","Kuravirus","Unknown",77448
"8777","NC_004904.1","DNA","ssDNA","Tomato begomovirus satellite DNA beta","Tomato begomovirus satellite DNA beta","Betasatellite","Tolecusatellitidae",1342
"8778","NC_014646.1","DNA","ssDNA","Cleome leaf crumple alphasatellite","Cleome leaf crumple alphasatellite","Clecrusatellite","Alphasatellitidae",1351
"8779","NC_070857.1","DNA","dsDNA","Rhizobium phage RHph_X2_28B","Rhizobium phage RHph_X2_28B","Unknown","Schitoviridae",76359
"8780","NC_040576.1","DNA","ssDNA(+/-)","Culex circovirus-like virus","Circovirus mossi","Circovirus","Circoviridae",2104
"8781","NC_076275.1","DNA","ssDNA","Plant associated genomovirus 9","Gemykolovirus poaspe1","Gemykolovirus","Genomoviridae",2204
"8782","NC_076480.1","DNA","ssDNA","Genomoviridae sp.","Genomoviridae sp.","Unknown","Genomoviridae",2178
"8783","NC_001716.2","DNA","dsDNA","Human betaherpesvirus 7","Roseolovirus humanbeta7","Roseolovirus","Orthoherpesviridae",153080
"8784","NC_077133.1","DNA","ssDNA(+/-)","robinz virus RP_526","robinz virus RP_526","Cyclovirus","Circoviridae",1806
"8785","NC_023429.1","DNA","ssDNA","Dragonfly larvae associated circular virus-3","Dragonfly larvae associated circular virus-3","Unknown","Unknown",2249
"8786","NC_025417.1","DNA","dsDNA","Staphylococcus phage Team1","Kayvirus G1","Kayvirus","Herelleviridae",140903
"8787","NC_048028.1","DNA","dsDNA","Gordonia phage Ronaldo","Ronaldovirus ronaldo","Ronaldovirus","Unknown",68389
"8788","NC_022972.2","DNA","dsDNA","Arthrobacter phage vB_ArS-ArV2","Arthrobacter phage vB_ArS-ArV2","Unknown","Unknown",37372
"8789","NC_017695.1","DNA","dsDNA","Lactococcus phage ASCC273","Skunavirus ASCC273","Skunavirus","Unknown",32582
"8790","NC_042079.1","DNA","dsDNA","Pseudomonas phage vB_PaeM_E217","Pbunavirus E217","Pbunavirus","Unknown",66291
"8791","NC_028876.2","DNA","dsDNA","Mycobacterium phage Ariel","Mycobacterium phage Ariel","Omegavirus","Unknown",109801
"8792","NC_041858.1","DNA","dsDNA","Bacillus phage Taylor","Andromedavirus taylor","Andromedavirus","Unknown",49492
"8793","NC_010648.1","DNA","ssDNA(+/-)","Macroptilium yellow mosaic virus","Macroptilium yellow mosaic virus","Begomovirus","Geminiviridae",2593
"8794","NC_070724.1","DNA","dsDNA","Streptococcus phage SWK6","Streptococcus phage SWK6","Moineauvirus","Aliceevansviridae",34999
"8795","NC_054393.1","DNA","dsDNA","Mycobacterium phage Typha","Typhavirus typha","Typhavirus","Unknown",75687
"8796","NC_075689.1","DNA","dsDNA","Suid alphaherpesvirus 1","Varicellovirus suidalpha1","Varicellovirus","Orthoherpesviridae",140377
"8797","NC_026651.1","DNA","ssDNA(+/-)","Avon-Heathcote Estuary associated circular virus 23","Avon-Heathcote Estuary associated circular virus 23","Unknown","Circoviridae",1942
"8798","NC_004036.1","DNA","dsDNA-RT","Mirabilis mosaic virus","Caulimovirus tessellomirabilis","Caulimovirus","Caulimoviridae",7857
"8799","NC_042313.1","DNA","dsDNA","Mycobacterium phage JoeDirt","Mycobacterium virus JoeDirt","Bronvirus","Vilmaviridae",74914
"8800","NC_034220.1","DNA","dsDNA","Miniopterus schreibersii polyomavirus 1","Alphapolyomavirus mischreibersii","Alphapolyomavirus","Polyomaviridae",4752
"8801","NC_031004.1","DNA","dsDNA","Gordonia phage Nyceirae","Nyceiraevirus nyceirae","Nyceiraevirus","Unknown",41857
"8802","NC_055892.1","DNA","dsDNA","uncultured phage cr109_1","Buchavirus splanchnicus","Buchavirus","Suoliviridae",99168
"8803","NC_042063.1","DNA","dsDNA","Salmonella phage SP069","Nonanavirus SP069","Nonanavirus","Unknown",13598
"8804","NC_051642.1","DNA","dsDNA","Mycobacterium phage Chuckly","Cheoctovirus chuckly","Cheoctovirus","Unknown",55189
"8805","NC_042024.1","DNA","dsDNA","Lactococcus virus P2","Lactococcus virus P2","Skunavirus","Unknown",27595
"8806","NC_055028.1","DNA","dsDNA","Paenibacillus phage C7Cdelta","Halcyonevirus C7Cdelta","Halcyonevirus","Unknown",55774
"8807","NC_062779.1","DNA","dsDNA","uncultured phage cr2_1","Junduvirus communis","Junduvirus","Crevaviridae",95815
"8808","NC_071141.1","DNA","dsDNA","Klebsiella phage SBP","Klebsiella phage SBP","Jedunavirus","Unknown",49371
"8809","NC_012784.1","DNA","dsDNA","Staphylococcus phage phiPVL-CN125","Peeveelvirus CN125","Peeveelvirus","Unknown",44492
"8810","NC_002185.1","DNA","dsDNA","Streptococcus phage 7201","Moineauvirus mv7201","Moineauvirus","Aliceevansviridae",35466
"8811","NC_055233.1","DNA","dsDNA","Wood mouse herpesvirus","Rhadinovirus muridgamma7","Rhadinovirus","Orthoherpesviridae",120108
"8812","NC_005049.1","DNA","ssDNA","Tobacco leaf curl disease associated sequence","Tobacco leaf curl betasatellite","Betasatellite","Tolecusatellitidae",1356
"8813","NC_076320.1","DNA","ssDNA","Genomoviridae sp.","Genomoviridae sp.","Unknown","Genomoviridae",2205
"8814","NC_021775.1","DNA","dsDNA","Salmonella phage FSL SP-031","Cornellvirus SP31","Cornellvirus","Unknown",42215
"8815","NC_043277.1","DNA","dsDNA","Bracoviriform flavipedis","Bracoviriform flavipedis","Bracoviriform","Polydnaviriformidae",279
"8816","NC_012118.1","DNA","ssDNA(+/-)","Pedilanthus leaf curl virus","Pedilanthus leaf curl virus","Begomovirus","Geminiviridae",2764
"8817","NC_042128.1","DNA","dsDNA","Escherichia phage RCS47","Punavirus RCS47","Punavirus","Unknown",115154
"8818","NC_055889.1","DNA","dsDNA","uncultured phage cr53_1","Blohavirus americanus","Blohavirus","Suoliviridae",101153
"8819","NC_047942.1","DNA","dsDNA","Escherichia phage Ebrios","Teseptimavirus ebrios","Teseptimavirus","Autographiviridae",39752
"8820","NC_049423.1","DNA","dsDNA","Lactococcus phage LP0903","Skunavirus LP0903","Skunavirus","Unknown",31049
"8821","NC_054963.1","DNA","dsDNA","Ralstonia phage Gervaise","Gervaisevirus gervaise","Gervaisevirus","Unknown",61164
"8822","NC_011292.1","DNA","dsDNA","Mycobacterium phage Konstantine","Konstantinevirus konstantine","Konstantinevirus","Unknown",68952
"8823","NC_027924.1","DNA","dsDNA-RT","Atractylodes mild mottle virus","Caulimovirus maculatractylodei","Caulimovirus","Caulimoviridae",8105
"8824","NC_076413.1","DNA","ssDNA(+/-)","Peafowl parvovirus 1","Chaphamaparvovirus galliform4","Chaphamaparvovirus","Parvoviridae",4428
"8825","NC_043433.1","DNA","ssDNA(+/-)","Sweet potato golden vein Korea virus","Sweet potato golden vein Korea virus","Begomovirus","Geminiviridae",2807
"8826","NC_026639.1","DNA","ssDNA(+/-)","Avon-Heathcote Estuary associated circular virus 13","Avon-Heathcote Estuary associated circular virus 13","Unknown","Circoviridae",2212
"8827","NC_070696.1","DNA","dsDNA","Streptococcus phage P7133","Streptococcus phage P7133","Moineauvirus","Aliceevansviridae",33284
"8828","NC_051596.1","DNA","dsDNA","Mycobacterium phage Rando14","Kratiovirus rando14","Kratiovirus","Unknown",59925
"8829","NC_031932.1","DNA","dsDNA","Flavobacterium phage Fpv10","Flavobacterium phage Fpv10","Unknown","Unknown",42702
"8830","NC_014072.1","DNA","ssDNA(-)","Torque teno felis virus","Etatorquevirus felid1","Etatorquevirus","Anelloviridae",2064
"8831","NC_070912.1","DNA","dsDNA","Burkholderia phage PhiBP82.2","Burkholderia phage PhiBP82.2","Tigrvirus","Peduoviridae",36280
"8832","NC_026634.1","DNA","ssDNA(+/-)","Avon-Heathcote Estuary associated circular virus 8","Avon-Heathcote Estuary associated circular virus 8","Unknown","Circoviridae",2184
"8833","NC_038523.1","DNA","dsDNA","Human papillomavirus 172","Gammapapillomavirus 22","Gammapapillomavirus","Papillomaviridae",7203
"8834","NC_075315.1","DNA","ssDNA","Alces alces faeces associated genomovirus MP157","Gemycircularvirus alces2","Gemycircularvirus","Genomoviridae",2162
"8835","NC_043284.1","DNA","dsDNA","Bracoviriform flavipedis","Bracoviriform flavipedis","Bracoviriform","Polydnaviriformidae",873
"8836","NC_055476.1","DNA","ssDNA(+/-)","Malvastrum yellow vein Lahore virus","Malvastrum yellow vein Lahore virus","Begomovirus","Geminiviridae",2752
"8837","NC_001369.1","DNA","ssDNA(+/-)","Pepper huasteco yellow vein virus","Pepper huasteco yellow vein virus","Begomovirus","Geminiviridae",2589
"8838","NC_001467.1","DNA","ssDNA(+/-)","African cassava mosaic virus","African cassava mosaic virus","Begomovirus","Geminiviridae",2779
"8839","NC_051662.1","DNA","dsDNA","Mycobacterium phage Gandalph","Cheoctovirus gandalph","Cheoctovirus","Unknown",54974
"8840","NC_048866.1","DNA","dsDNA","Salmonella phage bombadil","Epseptimavirus bombadil","Epseptimavirus","Demerecviridae",109539
"8841","NC_070918.1","DNA","dsDNA","Yersinia phage vB_YenM_31.17","Yersinia phage vB_YenM_31.17","Unknown","Peduoviridae",32949
"8842","NC_077156.1","DNA","ssDNA(+/-)","Parvovirinae sp.","Parvovirinae sp.","Unknown","Parvoviridae",4322
"8843","NC_053000.1","DNA","dsDNA","Salmonella phage SeWh-1","Chivirus SeWh1","Chivirus","Casjensviridae",59878
"8844","NC_052991.1","DNA","dsDNA","Serratia phage KpYy 1 41","Chivirus KpYy141","Chivirus","Casjensviridae",54417
"8845","NC_025962.1","DNA","dsDNA","Psittacine adenovirus 3","Psittacine atadenovirus A","Atadenovirus","Adenoviridae",31735
"8846","NC_023432.1","DNA","ssDNA","Dragonfly larvae associated circular virus-6","Dragonfly larvae associated circular virus-6","Unknown","Unknown",1700
"8847","NC_031306.1","DNA","ssDNA(+/-)","Synedrella leaf curl virus","Synedrella leaf curl virus","Begomovirus","Geminiviridae",2749
"8848","NC_029995.1","DNA","ssDNA(+/-)","Tomato yellow leaf curl Shuangbai virus - [Y4536]","Tomato yellow leaf curl Shuangbai virus","Begomovirus","Geminiviridae",2748
"8849","NC_042049.1","DNA","dsDNA","Rhodobacter phage RcCronus","Cronusvirus cronus","Cronusvirus","Unknown",35985
"8850","NC_026664.1","DNA","ssDNA(-)","Simian torque teno virus 32","Alphatorquevirus cerco5","Alphatorquevirus","Anelloviridae",3812
"8851","NC_055464.1","DNA","ssDNA(+/-)","Croton golden mosaic virus","Croton golden mosaic virus","Begomovirus","Geminiviridae",2613
"8852","NC_028965.1","DNA","dsDNA","Mycobacterium phage Pioneer","Mycobacterium phage Pioneer","Fromanvirus","Unknown",53219
"8853","NC_055840.1","DNA","dsDNA","Agrobacterium phage OLIVR1","Oliverunavirus OLIVR1","Oliverunavirus","Schitoviridae",75576
"8854","NC_009001.1","DNA","dsDNA","Ichnoviriform fugitivi","Ichnoviriform fugitivi","Ichnoviriform","Polydnaviriformidae",4461
"8855","NC_076118.1","DNA","ssDNA","Malvastrum yellow vein Yunnan virus satellite DNA beta","Malvastrum yellow vein Yunnan virus satellite DNA beta","Betasatellite","Tolecusatellitidae",1342
"8856","NC_024304.1","DNA","ssDNA(+/-)","Solanum mosaic Bolivia virus","Solanum mosaic Bolivia virus","Begomovirus","Geminiviridae",2602
"8857","NC_054894.1","DNA","dsDNA","Escherichia phage Henu7","Henuseptimavirus henu7","Henuseptimavirus","Drexlerviridae",49526
"8858","NC_039233.1","DNA","ssDNA","Vernonia yellow vein Fujian alphasatellite","Vernonia yellow vein Fujian alphasatellite","Gosmusatellite","Alphasatellitidae",1361
"8859","NC_021483.1","DNA","dsDNA","Human papillomavirus 154","Gammapapillomavirus 11","Gammapapillomavirus","Papillomaviridae",7286
"8860","NC_034248.1","DNA","dsDNA","Rhizobium phage RHEph10","Rhizobium phage RHEph10","Unknown","Unknown",115042
"8861","NC_048018.1","DNA","dsDNA","Gordonia phage Apricot","Apricotvirus apricot","Apricotvirus","Unknown",52195
"8862","NC_075376.1","DNA","ssDNA(-)","Anelloviridae sp.","Anelloviridae sp.","Unknown","Anelloviridae",2691
"8863","NC_011317.1","DNA","ssDNA(+/-)","Anopheles gambiae densovirus","Brevihamaparvovirus dipteran1","Brevihamaparvovirus","Parvoviridae",4139
"8864","NC_031235.1","DNA","dsDNA","Cyanophage S-RIM32","Bristolvirus rhodeisland","Bristolvirus","Kyanoviridae",194437
